"GameDay","GameID","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","PlayerType","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2017-02-11","776583","28","Philadelphia","16","Miami","H","","Western","","W","","236","117","39","86","9","25","30","38","38","27","15","8","11","10","21"
"2017-02-11","776584","5","Boston","26","Utah","V","","Western","","W","","234","112","42","71","13","30","15","23","37","20","6","4","3","16","24"
"2017-02-11","776584","26","Utah","5","Boston","H","","Western","","L","","235","104","35","86","8","31","26","30","39","16","9","2","13","9","19"
"2017-02-12","776585","2","Minnesota","8","Chicago","H","","Western","","W","","234","117","44","81","6","24","23","26","46","27","11","4","10","14","14"
"2017-02-12","776585","8","Chicago","2","Minnesota","V","","Western","","L","","234","89","35","84","10","25","9","13","35","22","7","2","9","18","24"
"2017-02-12","776586","17","San Antonio","21","New York","V","","Western","","L","","235","90","33","91","6","29","18","22","46","17","11","1","21","11","16"
"2017-02-12","776586","21","New York","17","San Antonio","H","","Western","","W","","235","94","34","68","9","14","17","21","44","18","5","8","5","19","19"
"2017-02-12","776587","15","Sacramento","38","New Orleans","H","","Western","","W","","234","105","35","78","11","31","24","27","46","23","11","5","8","19","18"
"2017-02-12","776587","38","New Orleans","15","Sacramento","V","","Western","","L","","236","99","34","82","13","31","18","21","36","23","10","2","6","17","23"
"2017-02-12","776588","10","Toronto","22","Detroit","H","","Western","","L","","235","101","38","75","8","16","17","25","38","18","4","5","6","9","18"
"2017-02-12","776588","22","Detroit","10","Toronto","V","","Western","","W","","235","102","36","84","8","31","22","29","41","12","8","5","11","7","18"
"2017-02-13","776589","31","Memphis","36","Brooklyn","V","","Western","","W","","234","112","39","77","9","22","25","27","41","25","7","1","5","12","16"
"2017-02-13","776589","36","Brooklyn","31","Memphis","H","","Western","","L","","235","103","38","82","12","37","15","18","32","23","8","0","6","12","24"
"2017-02-13","776590","3","Charlotte","28","Philadelphia","H","","Western","","L","","235","99","34","78","11","31","20","26","33","19","11","5","3","15","17"
"2017-02-13","776590","28","Philadelphia","3","Charlotte","V","","Western","","W","","236","105","41","86","12","33","11","17","51","24","9","5","9","18","21"
"2017-02-13","776591","5","Boston","23","Dallas","V","","Western","","W","","236","111","40","81","16","34","15","18","41","28","5","3","7","12","25"
"2017-02-13","776591","23","Dallas","5","Boston","H","","Western","","L","","235","98","35","77","9","27","19","25","37","21","7","2","4","12","16"
"2017-02-13","776592","24","Denver","25","Golden State","H","","Western","","W","","237","132","48","88","24","40","12","16","52","34","6","2","14","22","14"
"2017-02-13","776592","25","Golden State","24","Denver","V","","Western","","L","","235","110","45","92","8","32","12","13","27","25","12","6","4","9","13"
"2017-02-13","776593","17","San Antonio","18","Indiana","V","","Western","","W","","234","110","40","87","7","15","23","27","49","18","7","4","12","11","22"
"2017-02-13","776593","18","Indiana","17","San Antonio","H","","Western","","L","","236","106","38","78","9","20","21","30","37","21","8","3","6","11","23"
"2017-02-13","776594","13","Orlando","16","Miami","V","","Western","","W","","236","116","44","90","8","14","20","29","52","18","9","3","15","14","22"
"2017-02-13","776594","16","Miami","13","Orlando","H","","Western","","L","","236","107","39","83","6","22","23","27","37","14","7","7","6","14","25"
"2017-02-13","776595","7","Milwaukee","22","Detroit","H","","Western","","W","","233","102","40","79","6","21","16","16","33","26","9","2","5","11","17"
"2017-02-13","776595","22","Detroit","7","Milwaukee","V","","Western","","L","","234","89","34","78","7","21","14","19","44","17","4","1","12","17","18"
"2017-02-13","776596","14","Phoenix","38","New Orleans","H","","Western","","L","","237","108","40","93","8","23","20","24","43","14","7","3","13","18","25"
"2017-02-13","776596","38","New Orleans","14","Phoenix","V","","Western","","W","","236","110","37","78","8","28","28","35","37","19","8","5","5","16","23"
"2017-02-13","776597","4","Portland","6","Atlanta","H","","Western","","L","","260","104","37","103","16","42","14","25","66","22","4","4","22","14","34"
"2017-02-13","776597","6","Atlanta","4","Portland","V","","Western","","W","","261","109","32","83","8","28","37","48","52","20","9","12","7","9","23"
"2017-02-13","776598","11","L.A. Clippers","26","Utah","V","","Western","","W","","236","88","36","79","9","25","7","11","48","16","7","7","6","13","19"
"2017-02-13","776598","26","Utah","11","L.A. Clippers","H","","Western","","L","","234","72","28","87","4","23","12","18","49","14","5","4","12","10","11"
"2017-02-13","776599","20","Washington","35","Oklahoma City","H","","Western","","W","","234","120","42","73","13","21","23","28","40","27","4","9","6","22","24"
"2017-02-13","776599","35","Oklahoma City","20","Washington","V","","Western","","L","","232","98","34","96","7","34","23","30","47","16","10","3","20","15","22"
"2017-02-14","776600","8","Chicago","10","Toronto","H","","Western","","W","","234","105","35","73","7","17","28","35","37","22","8","5","7","17","23"
"2017-02-14","776600","10","Toronto","8","Chicago","V","","Western","","L","","234","94","35","77","5","20","19","24","34","15","9","1","8","16","26"
"2017-02-14","776601","15","Sacramento","27","L.A. Lakers","V","","Western","","W","","234","97","36","73","7","24","18","25","39","23","9","3","8","17","12"
"2017-02-14","776601","27","L.A. Lakers","15","Sacramento","H","","Western","","L","","234","96","38","83","12","29","8","15","42","22","10","3","13","17","21"
"2017-02-14","776602","2","Minnesota","9","Cleveland","H","","Western","","L","","236","108","42","86","9","23","15","19","41","27","6","2","8","9","18"
"2017-02-14","776602","9","Cleveland","2","Minnesota","V","","Western","","W","","236","116","44","86","13","39","15","22","43","27","3","4","9","10","18"
"2017-02-15","776603","5","Boston","28","Philadelphia","H","","Western","","W","","234","116","38","80","13","28","27","36","39","21","13","4","6","22","18"
"2017-02-15","776603","28","Philadelphia","5","Boston","V","","Western","","L","","235","108","44","93","8","31","12","18","47","23","16","5","12","22","23"
"2017-02-15","776604","7","Milwaukee","36","Brooklyn","V","","Western","","W","","233","129","50","88","7","15","22","32","39","27","16","3","7","10","19"
"2017-02-15","776604","36","Brooklyn","7","Milwaukee","H","","Western","","L","","234","125","46","88","14","36","19","23","42","30","7","8","9","17","21"
"2017-02-15","776605","9","Cleveland","18","Indiana","H","","Western","","W","","233","113","39","82","18","39","17","19","40","23","6","2","9","8","19"
"2017-02-15","776605","18","Indiana","9","Cleveland","V","","Western","","L","","235","104","40","86","12","24","12","14","43","30","2","1","13","11","17"
"2017-02-15","776606","2","Minnesota","24","Denver","V","","Western","","W","","237","112","41","86","6","18","24","28","45","20","12","4","9","7","15"
"2017-02-15","776606","24","Denver","2","Minnesota","H","","Western","","L","","236","99","38","94","11","34","12","18","49","25","4","6","14","14","19"
"2017-02-15","776607","22","Detroit","23","Dallas","H","","Western","","W","","236","98","36","83","6","20","20","22","57","15","2","4","11","15","16"
"2017-02-15","776607","23","Dallas","22","Detroit","V","","Western","","L","","234","91","35","91","10","36","11","11","38","22","10","2","5","6","21"
"2017-02-15","776608","15","Sacramento","25","Golden State","V","","Western","","L","","235","86","33","89","7","24","13","17","50","23","4","6","12","18","17"
"2017-02-15","776608","25","Golden State","15","Sacramento","H","","Western","","W","","234","109","41","84","13","36","14","21","46","32","10","10","6","8","16"
"2017-02-15","776609","1","Houston","16","Miami","H","","Western","","L","","234","109","36","87","13","40","24","31","41","22","6","1","15","8","23"
"2017-02-15","776609","16","Miami","1","Houston","V","","Western","","W","","236","117","44","84","13","35","16","24","46","27","3","7","12","11","20"
"2017-02-15","776610","6","Atlanta","11","L.A. Clippers","V","","Western","","L","","234","84","32","79","7","26","13","19","45","20","5","1","10","20","13"
"2017-02-15","776610","11","L.A. Clippers","6","Atlanta","H","","Western","","W","","235","99","37","79","14","37","11","12","40","24","18","3","5","16","17"
"2017-02-15","776611","31","Memphis","38","New Orleans","H","","Western","","L","","234","91","33","89","6","33","19","25","48","22","8","3","13","15","19"
"2017-02-15","776611","38","New Orleans","31","Memphis","V","","Western","","W","","236","95","37","75","8","18","13","22","38","18","10","5","4","12","23"
"2017-02-15","776612","21","New York","35","Oklahoma City","V","","Western","","L","","236","105","41","86","11","21","12","14","39","19","8","12","6","15","21"
"2017-02-15","776612","35","Oklahoma City","21","New York","H","","Western","","W","","236","116","41","88","12","23","22","31","48","21","10","4","12","12","13"
"2017-02-15","776613","13","Orlando","17","San Antonio","H","","Western","","L","","234","79","30","76","4","18","15","19","33","15","5","5","5","17","19"
"2017-02-15","776613","17","San Antonio","13","Orlando","V","","Western","","W","","233","107","42","89","8","31","15","19","50","25","12","8","11","12","16"
"2017-02-15","776614","14","Phoenix","27","L.A. Lakers","H","","Western","","W","","232","137","49","88","10","24","29","34","59","32","7","10","12","15","20"
"2017-02-15","776614","27","L.A. Lakers","14","Phoenix","V","","Western","","L","","234","101","35","93","9","26","22","28","36","16","9","3","7","12","27"
"2017-02-15","776615","3","Charlotte","10","Toronto","V","","Western","","L","","236","85","32","76","13","38","8","9","44","21","9","6","5","17","18"
"2017-02-15","776615","10","Toronto","3","Charlotte","H","","Western","","W","","236","90","32","84","12","32","14","19","46","19","8","4","8","14","13"
"2017-02-15","776616","4","Portland","26","Utah","V","","Western","","L","","236","88","32","79","9","22","15","20","41","14","9","3","9","16","21"
"2017-02-15","776616","26","Utah","4","Portland","H","","Western","","W","","234","111","42","81","11","22","16","23","46","19","9","5","9","14","17"
"2017-02-16","776617","5","Boston","8","Chicago","V","","Western","","L","","236","103","36","77","14","37","17","20","31","24","2","4","4","7","18"
"2017-02-16","776617","8","Chicago","5","Boston","H","","Western","","W","","235","104","38","90","6","25","22","22","51","23","2","6","15","7","13"
"2017-02-16","776618","18","Indiana","20","Washington","H","","Western","","L","","236","98","40","81","4","18","14","18","35","21","7","1","5","10","12"
"2017-02-16","776618","20","Washington","18","Indiana","V","","Western","","W","","235","111","43","83","15","29","10","15","39","23","5","3","8","10","19"
"2017-02-23","776619","9","Cleveland","21","New York","H","","Western","","W","","234","119","46","87","15","38","12","15","45","29","5","10","8","12","16"
"2017-02-23","776619","21","New York","9","Cleveland","V","","Western","","L","","233","104","42","100","8","26","12","17","49","24","4","7","15","12","19"
"2017-02-23","776620","3","Charlotte","22","Detroit","V","","Western","","L","","260","108","38","92","7","30","25","26","50","19","5","7","5","7","15"
"2017-02-23","776620","22","Detroit","3","Charlotte","H","","Western","","W","","260","114","44","107","15","37","11","12","57","29","5","2","10","8","17"
"2017-02-23","776621","11","L.A. Clippers","25","Golden State","V","","Western","","L","","234","113","38","93","11","28","26","37","38","23","11","0","10","14","16"
"2017-02-23","776621","25","Golden State","11","L.A. Clippers","H","","Western","","W","","234","123","43","81","13","26","24","26","53","31","11","11","10","21","27"
"2017-02-23","776622","1","Houston","38","New Orleans","V","","Western","","W","","236","129","45","91","20","51","19","24","48","28","12","5","12","16","25"
